,g__.Agitococcus._lubricus_group,g__.Desulfobacterium._catecholicum_group,g__.Polyangium._brachysporum_group,g__0319.6G20,g__0319.7L14,g__053A03.B.DI.P58,g__1013.28.CG33,g__11.24,g__1921.2,g__1921.3,g__37.13,g__4.29.1,g__67.14,g__966.1,g__A0839,g__A4b,g__AB1,g__Absconditabacteriales_.SR1.,g__Acetanaerobacterium,g__Acetobacteroides,g__Acholeplasma,g__Acidaminobacter,g__Acidobacteriales,g__Acidothermus,g__Acidovorax,g__Actinocatenispora,g__Actinomadura,g__Actinomarinales,g__Actinomyces,g__Actinomycetospora,g__Actinophytocola,g__Actinopolymorpha,g__Actinopolyspora,g__AD3,g__Adhaeribacter,g__Advenella,g__Aequorivita,g__Aerococcus,g__Aeromonas,g__Aetherobacter,g__Afipia,g__Agromyces,g__AKAU3564_sediment_group,g__AKAU4049,g__AKIW781,g__AKYG1722,g__AKYH767,g__Aliihoeflea,g__Alistipes,g__Alkalibaculum,g__Alkaliphilus,g__alphaI_cluster,g__Alsobacter,g__Altererythrobacter,g__Alterococcus,g__Amb.16S.1034,g__Amb.16S.1323,g__Aminicenantales,g__Aminobacter,g__Ammoniibacillus,g__Amphiplicatus,g__Amycolatopsis,g__Anaerococcus,g__Anaerocolumna,g__Anaerolinea,g__Anaerolineaceae,g__Anaerolineae,g__Anaeromyxobacter,g__Anaerosporomusa,g__Anaerovorax,g__Ancylobacter,g__Anoxybacillus,g__Aquicella,g__Aquisphaera,g__Arcticibacter,g__Arenibacter,g__Arenimonas,g__Armatimonadales,g__Arthrobacter,g__Atopostipes,g__AT.s3.28,g__Aurantisolimonas,g__Aureibacillus,g__Aureimonas,g__Azohydromonas,g__Azospira,g__Azospirillum,g__Azotobacter,g__Azovibrio,g__B10.SB3A,g__B122,g__B12.WMSP1,g__B2M28,g__Babeliaceae,g__bac2nit3,g__BacC.u.018,g__Bacillus,g__bacteriap25,g__Bacteriovorax,g__Bacteroidales_RF16_group,g__Bacteroidetes_vadinHA17,g__Baia,g__Bauldia,g__BBMC.4,g__BD1.7_clade,g__BD2.11_terrestrial_group,g__BD7.11,g__Bdellovibrio,g__Beijerinckiaceae,g__Bellilinea,g__Belnapia,g__Bergeyella,g__Bhargavaea,g__Bifidobacterium,g__Blastocatella,g__Blastococcus,g__Blastopirellula,g__Blautia,g__BMM02,g__Bradyrhizobium,g__Brevibacillus,g__Brevibacterium,g__Brevundimonas,g__BRH.c20a,g__Brochothrix,g__Brockia,g__Bryobacter,g__BSV26,g__Buchnera,g__Burkholderia.Caballeronia.Paraburkholderia,g__C10.SB1A,g__C2U,g__c5LKS83,g__Caenarcaniphilales,g__Caenimonas,g__Calditerricola,g__Campylobacter,g__Candidatus_Alysiosphaera,g__Candidatus_Amoebophilus,g__Candidatus_Brownia,g__Candidatus_Caldatribacterium,g__Candidatus_Campbellbacteria,g__Candidatus_Chloroploca,g__Candidatus_Chlorothrix,g__Candidatus_Dichloromethanomonas,g__Candidatus_Doudnabacteria,g__Candidatus_Entotheonella,g__Candidatus_Finniella,g__Candidatus_Hamiltonella,g__Candidatus_Hemipteriphilus,g__Candidatus_Koribacter,g__Candidatus_Latescibacter,g__Candidatus_Liptonbacteria,g__Candidatus_Magasanikbacteria,g__Candidatus_Methylospira,g__Candidatus_Nucleicultrix,g__Candidatus_Obscuribacter,g__Candidatus_Pacebacteria,g__Candidatus_Peribacteria,g__Candidatus_Roizmanbacteria,g__Candidatus_Ryanbacteria,g__Candidatus_Saccharimonas,g__Candidatus_Terrybacteria,g__Candidatus_Udaeobacter,g__Candidatus_Vogelbacteria,g__Candidatus_Woesebacteria,g__Candidatus_Zambryskibacteria,g__Catelliglobosispora,g__Catenulispora,g__CCD24,g__CCM19a,g__Cellulomonas,g__Cellulosimicrobium,g__Cephalothrix_SAG_75.79,g__Cerasicoccus,g__Cetobacterium,g__CHAB.XI.27,g__Chitinimonas,g__Chitinivorax,g__Chlamydiaceae,g__Chloroflexi,g__Chloroflexus,g__Chloronema,g__Christensenellaceae_R.7_group,g__Chryseomicrobium,g__Chthoniobacter,g__Chthonobacter,g__Chungangia,g__CL500.3,g__Cloacibacterium,g__Clostridia_UCG.014,g__Clostridia_vadinBB60_group,g__Clostridium_sensu_stricto_1,g__Clostridium_sensu_stricto_10,g__Clostridium_sensu_stricto_11,g__Clostridium_sensu_stricto_13,g__Clostridium_sensu_stricto_15,g__Clostridium_sensu_stricto_5,g__Clostridium_sensu_stricto_7,g__Comamonas,g__Conexibacter,g__Corynebacterium,g__CPR2,g__Crossiella,g__Cryptanaerobacter,g__Curtobacterium,g__Cutibacterium,g__cvE6,g__Cytophagaceae,g__D8A.2,g__Dactylosporangium,g__Defluviicoccus,g__Defluviitaleaceae_UCG.011,g__Dehalobacter,g__Deinococcus,g__Delftia,g__Desulfatiglans,g__Desulfitibacter,g__Desulfitobacterium,g__Desulfobacca,g__Desulfobulbus,g__Desulfomonile,g__Desulfoprunum,g__Desulforhabdus,g__Desulfosporosinus,g__Desulfotomaculum,g__Desulfovibrio,g__Desulfovirga,g__Desulfurispora,g__Desulfurivibrio,g__Desulfuromonas,g__Dethiobacter,g__DEV114,g__Devosia,g__Dietzia,g__Dinghuibacter,g__Dojkabacteria,g__Dokdonella,g__Dongia,g__DS.100,g__DSSF69,g__Dyadobacter,g__EcFYyy.200,g__Edaphobaculum,g__Eel.36e1D6,g__Elev.1554,g__Elizabethkingia,g__Ellin516,g__Ellin517,g__Ellin6067,g__Empedobacter,g__Endomicrobium,g__Enhydrobacter,g__Ensifer,g__Enteractinococcus,g__Enterococcus,g__Entotheonellaceae,g__env.OPS_17,g__EPR3968.O8a.Bc78,g__EV818SWSAP88,g__Exiguobacterium,g__Facklamia,g__Fastidiosipila,g__FCPS473,g__FCPU453,g__Fermentimonas,g__Ferribacterium,g__Ferruginibacter,g__Fervidicella,g__FFCH16263,g__FFCH5858,g__Filimonas,g__Fimbriiglobus,g__Fimbriimonadaceae,g__Fimbriimonadales,g__Fimbriimonas,g__Finegoldia,g__Fischerella_CENA298,g__Fischerella_PCC.9339,g__Flavihumibacter,g__Flavisolibacter,g__Flavobacterium,g__Flectobacillus,g__Flindersiella,g__Fonticella,g__Frankia,g__Frankiales,g__Friedmanniella,g__G12.WMSP1,g__Ga0077536,g__Gaiella,g__GAL15,g__Galbibacter,g__Gardnerella,g__Gastranaerophilales,g__GBChlB,g__Geitlerinema,g__Geminicoccus,g__Gemmata,g__Gemmatimonas,g__Geobacillus,g__Geodermatophilus,g__Geotalea,g__Geothermobacter,g__Geothrix,g__Gitt.GS.136,g__Globicatella,g__Gordonia,g__Gottschalkia,g__GOUTA6,g__Gracilibacillus,g__Gracilibacter,g__Granulicella,g__Greenland.10,g__Haemophilus,g__Halobacillus,g__Haloplasma,g__Hamadaea,g__Heliimonas,g__Herbaspirillum,g__Herpetosiphon,g__Hirschia,g__HN.HF0106,g__HOC36,g__Hoppeia,g__HSB_OF53.F07,g__Hungateiclostridium,g__Hydrogenedensaceae,g__Hydrogenispora,g__Hydrogenophaga,g__Hylemonella,g__Hyphomonas,g__Iamia,g__Ignavibacteriales,g__Ignavibacterium,g__IheB3.7,g__Ilumatobacter,g__IMCC26134,g__IMCC26256,g__Imperialibacter,g__Incertae_Sedis,g__IS.44,g__Isosphaera,g__Izemoplasmatales,g__Janthinobacterium,g__Jatrophihabitans,g__JG30a.KF.32,g__JG30.KF.AS9,g__JG30.KF.CM45,g__JG30.KF.CM66,g__JG36.TzT.191,g__JGI_0001001.H03,g__JGI.0000079.D21,g__JS1,g__JSC.12,g__JTB255_marine_benthic_group,g__Kaistia,g__Kapabacteriales,g__Kazania,g__KCM.B.112,g__KD4.96,g__Kitasatospora,g__Kosakonia,g__Kribbella,g__Ktedonobacter,g__Ktedonobacteraceae,g__Ktedonobacterales,g__Kurthia,g__Kutzneria,g__Labilithrix,g__Labrys,g__Lachnospiraceae_NK3A20_group,g__Lachnospiraceae_NK4A136_group,g__Lacibacter,g__Lactobacillus,g__Lactococcus,g__Latescibacterota,g__Lawsonella,g__Leadbetterella,g__Lechevalieria,g__Leeia,g__Legionella,g__Leifsonia,g__Leptolyngbya_ANT.L52.2,g__Leptolyngbya_EcFYyyy.00,g__Leptolyngbya_VRUC_135,g__Leptospira,g__Levilinea,g__Lineage_IIc,g__Litorilinea,g__Longimicrobiaceae,g__Longispora,g__Longivirga,g__Luedemannella,g__Luteimonas,g__Luteitalea,g__Luteolibacter,g__Lutispora,g__LWQ8,g__Lysinibacillus,g__Lysobacter,g__M55.D21,g__Margulisbacteria,g__Maricaulis,g__Marinobacter,g__Marinoscillum,g__Marmoricola,g__Massilia,g__MAT.CR.H6.H10,g__MBA03,g__MB.A2.108,g__MBNT15,g__MD2894.B20,g__Methylibium,g__Methylobacter,g__Methylocaldum,g__Methyloceanibacter,g__Methylocella,g__Methylocystis,g__Methylomagnum,g__Methylomonas,g__Methylophilus,g__Methyloversatilis,g__Methylovirgula,g__Micrococcus,g__Microcoleus_Es.Yyy1400,g__Microcoleus_PCC.7113,g__Microcoleus_SAG_1449.1a,g__Microlunatus,g__Micromonospora,g__Micromonosporaceae,g__mle1.7,g__MM2,g__MND1,g__Modestobacter,g__Moduliflexaceae,g__Monoglobus,g__MSB.4B10,g__Mucilaginibacter,g__Muribaculaceae,g__Mycoavidus,g__Mycobacterium,g__Mycoplasma,g__Myxococcus,g__N9D0,g__Nannocystaceae,g__NB1.j,g__Nesterenkonia,g__Niabella,g__Niastella,g__Nitratireductor,g__Nitrolancea,g__Nitrosococcus,g__Nitrosomonas,g__Nitrosospira,g__NK4A214_group,g__Nocardioides,g__Nocardiopsis,g__Nodosilinea_PCC.7104,g__Nostoc_PCC.73102,g__Nostoc_PCC.8976,g__Novibacillus,g__NRL2,g__NS9_marine_group,g__Nubsella,g__Obscuribacteraceae,g__oc32,g__Occallatibacter,g__Ochrobactrum,g__OLB12,g__OLB13,g__OLB14,g__OLB8,g__OM190,g__OM27_clade,g__OM60.NOR5._clade,g__OPB41,g__Ornithinimicrobium,g__Oscillibacter,g__Oxobacter,g__P9X2b3D02,g__Paenarthrobacter,g__Paenibacillus,g__Paenisporosarcina,g__Paludisphaera,g__Pandoraea,g__Pantalinema,g__Pantoea,g__Papillibacter,g__Parafilimonas,g__Parapedobacter,g__Parapusillimonas,g__Parasegetibacter,g__Parcubacteria,g__Patulibacter,g__PAUC26f,g__Pedobacter,g__Pedomicrobium,g__Pedosphaera,g__Pedosphaeraceae,g__Pelagibacterium,g__Pelomonas,g__Pelosinus,g__Peptococcus,g__Peptoniphilus,g__Phormidium_SAG_81.79,g__PHOS.HE36,g__Phycicoccus,g__Pigmentiphaga,g__Pir4_lineage,g__Pirellula,g__Pla3_lineage,g__Planctopirus,g__Planktothrix_NIVA.CYA_15,g__Planococcus,g__Planomicrobium,g__Plasticicumulans,g__Pleomorphomonas,g__Plesiomonas,g__PLTA13,g__Polycyclovorans,g__Pontibacter,g__Porphyrobacter,g__Prauserella,g__Prevotellaceae_UCG.003,g__Propioniciclava,g__Prosthecobacter,g__Proteiniborus,g__PS.B29,g__Pseudanabaena_NgrPSln22,g__Pseudarthrobacter,g__Pseudobacteroides,g__Pseudoclostridium,g__Pseudoduganella,g__Pseudonocardia,g__Pseudoxanthomonas,g__Psychrobacillus,g__Psychrobacter,g__Pusillimonas,g__Pyramidobacter,g__Quadrisphaera,g__R7C24,g__Rahnella1,g__Ralstonia,g__Ramlibacter,g__RB41,g__RBG.13.54.9,g__RCP2.54,g__Reyranella,g__RF39,g__Rhizobacter,g__Rhodobacter,g__Rhodoblastus,g__Rhodococcus,g__Rhodoligotrophos,g__Rhodopila,g__Rhodopirellula,g__Rhodoplanes,g__Rhodopseudomonas,g__Rhodothermaceae,g__Rhodothermus,g__Rickettsiella,g__Risungbinella,g__Rokubacteriales,g__Roseateles,g__Roseiflexus,g__Roseimaritima,g__Roseimicrobium,g__Roseisolibacter,g__Roseococcus,g__Rothia,g__RS25G,g__Rs.M47,g__Rudaea,g__Rudanella,g__Rufibacter,g__Ruminiclostridium,g__Ruminococcus,g__Rummeliibacillus,g__S0134_terrestrial_group,g__S085,g__Saccharimonadaceae,g__Saccharimonadales,g__Salinicola,g__Salinispira,g__Salinispora,g__Sandaracinus,g__SAR202_clade,g__SB.5,g__SBR1031,g__Schlegelella,g__Schlesneria,g__SC.I.84,g__SEEP.SRB1,g__Segetibacter,g__Sericytochromatia,g__Sh765B.TzT.35,g__SHA.26,g__Shewanella,g__Shimazuella,g__Shinella,g__SH.PL14,g__Singulisphaera,g__Sinibacillus,g__Sinomonas,g__Siphonobacter,g__SJA.15,g__SJA.28,g__Skermanella,g__SM1A02,g__SM2D12,g__Smaragdicoccus,g__Sneathia,g__Solibacillus,g__Solimonas,g__Solirubrobacter,g__Sorangium,g__Sphaerimonospora,g__Sphaerisporangium,g__Sphingobacteriales,g__Sphingobium,g__Sphingomonas,g__Spirochaeta,g__Sporobacter,g__Sporolactobacillus,g__Sporolituus,g__Sporosarcina,g__SRB2,g__Staphylococcus,g__Stenotrophobacter,g__Steroidobacter,g__Streptococcus,g__Streptomyces,g__Subgroup_10,g__Subgroup_17,g__Subgroup_2,g__Subgroup_22,g__Subgroup_25,g__Subgroup_7,g__Subgroup_9,g__Subsaxibacter,g__Succiniclasticum,g__Sulfobacillus,g__Sulfuricurvum,g__Sulfurospirillum,g__Sumerlaea,g__Sva0081_sediment_group,g__Sva0485,g__Sva0996_marine_group,g__Sva1033,g__SWB02,g__Symplocastrum_CPER.KK1,g__Synechococcus_IR11,g__Syner.01,g__Syntrophobacter,g__Syntrophorhabdus,g__Syntrophus,g__SZB85,g__Taonella,g__Tellurimicrobium,g__Tepidimicrobium,g__Tepidimonas,g__Tepidiphilus,g__Terrabacter,g__Terribacillus,g__Terrimicrobium,g__Terrimonas,g__Terrisporobacter,g__TG3,g__Thauera,g__Thermincola,g__Thermoanaerobacterium,g__Thermoanaerobaculum,g__Thermobacillus,g__Thermoflavimicrobium,g__Thermomonas,g__Thermomonosporaceae,g__Thermosynechococcus_BP.1,g__Thermus,g__Thioalkalispira.Sulfurivermis,g__Thioclava,g__Tissierella,g__TK10,g__TM7a,g__TM7x,g__Tolypothrix,g__TRA3.20,g__Treponema,g__Trichococcus,g__Tsukamurella,g__Tuberibacillus,g__Tumebacillus,g__Tundrisphaera,g__Tuwongella,g__TX1A.33,g__type_III,g__UA11,g__UASB.TL25,g__UBA12411,g__UBA6140,g__UCG.010,g__UCG.012,g__Umezawaea,g__uncultured,g__uncultured.1,g__uncultured.2,g__uncultured.3,g__uncultured.4,g__uncultured.5,g__uncultured.6,g__uncultured.7,g__uncultured.9,g__uncultured.10,g__uncultured.11,g__uncultured.12,g__uncultured.15,g__uncultured.16,g__uncultured.17,g__uncultured.18,g__uncultured.19,g__uncultured.20,g__uncultured.21,g__uncultured.22,g__uncultured.23,g__uncultured.24,g__uncultured.25,g__uncultured.28,g__uncultured.30,g__uncultured.32,g__uncultured.33,g__uncultured.34,g__uncultured.36,g__uncultured.37,g__uncultured.38,g__uncultured.39,g__uncultured.40,g__uncultured.41,g__uncultured.42,g__uncultured.43,g__uncultured.44,g__uncultured.45,g__uncultured.46,g__uncultured.47,g__uncultured.48,g__uncultured.49,g__uncultured.50,g__uncultured.51,g__uncultured.52,g__uncultured.55,g__uncultured.56,g__uncultured.57,g__uncultured.58,g__uncultured.59,g__uncultured.60,g__uncultured.61,g__uncultured.62,g__uncultured.63,g__uncultured.64,g__uncultured.65,g__uncultured.67,g__uncultured.68,g__uncultured.69,g__uncultured.70,g__uncultured.71,g__uncultured.73,g__uncultured.74,g__uncultured.75,g__uncultured.76,g__uncultured.77,g__uncultured.78,g__uncultured.79,g__uncultured.85,g__uncultured.86,g__uncultured.88,g__uncultured.89,g__uncultured.90,g__uncultured.91,g__uncultured.92,g__uncultured.94,g__uncultured.100,g__uncultured.103,g__uncultured.104,g__uncultured.111,g__uncultured.112,g__uncultured.113,g__uncultured.114,g__uncultured.115,g__uncultured.116,g__uncultured.118,g__uncultured.120,g__uncultured.121,g__uncultured.123,g__uncultured.124,g__uncultured.125,g__uncultured.128,g__uncultured.129,g__uncultured.130,g__uncultured.132,g__uncultured.133,g__uncultured.134,g__uncultured.135,g__uncultured.136,g__uncultured.137,g__uncultured.138,g__uncultured.139,g__uncultured.140,g__uncultured.141,g__uncultured.146,g__uncultured.148,g__uncultured.149,g__uncultured.150,g__uncultured.152,g__uncultured.155,g__uncultured.156,g__uncultured.157,g__uncultured.158,g__uncultured.159,g__Ureibacillus,g__V9D2013_group,g__Vampirovibrionales,g__Variibacter,g__Variovorax,g__Vermiphilaceae,g__Verruc.01,g__Vicinamibacter,g__Vicinamibacteraceae,g__Vogesella,g__Vulcaniibacterium,g__WCHB1.32,g__WCHB1.41,g__WD2101_soil_group,g__WN.HWB.116,g__Woeseia,g__Wolbachia,g__WS2,g__WWE3,g__WWH38,g__Xanthobacter,g__Yaniella,g__Yersinia,g__Zavarzinella
g__.Agitococcus._lubricus_group,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.573213786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g__.Desulfobacterium._catecholicum_group,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625623024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.551755831,0,0,0,0.770223534,0.557641378,0.62563022,0,0,0,0,0.507101967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625623024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.588640598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509566861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.510793425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.566327919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.625623024,0,0,0.62563022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.596103777,0.542737968,0.509560978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
g__.Polyangium._brachysporum_group,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549937322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.513527197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.500537495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.554806881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.502979395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.541192633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
