,g__.Desulfobacterium._catecholicum_group,g__.Eubacterium._brachy_group,g__.Eubacterium._siraeum_group,g__.Polyangium._brachysporum_group,g__.Ruminococcus._torques_group,g__01D2Z36,g__0319.6G20,g__0319.7L14,g__053A03.B.DI.P58,g__1013.28.CG33,g__11.24,g__1921.2,g__1921.3,g__1959.1,g__27F.1492R,g__4.29.1,g__661239,g__67.14,g__A2,g__A21b,g__A4b,g__AAP99,g__AB1,g__Abditibacterium,g__Absconditabacteriales_.SR1.,g__Acetoanaerobium,g__Acetobacteroides,g__Achromobacter,g__Acidaminobacter,g__Acidibacter,g__Acidipila,g__Acidithiobacillus,g__Acidobacteriales,g__Acidothermus,g__Acidovorax,g__Acinetobacter,g__Actinocatenispora,g__Actinocorallia,g__Actinomadura,g__Actinomarinales,g__Actinophytocola,g__Actinoplanes,g__Actinopolymorpha,g__Actinopolyspora,g__Actinospica,g__Acuticoccus,g__AD3,g__Adhaeribacter,g__ADurb.Bin063.1,g__ADurb.Bin118,g__Aerococcus,g__Aerosphaera,g__Aetherobacter,g__Agromyces,g__AKAU4049,g__AKIW781,g__AKYG1722,g__Alistipes,g__Alkaliphilus,g__Alkanibacter,g__Allofrancisella,g__alphaI_cluster,g__Alsobacter,g__Altererythrobacter,g__Alterococcus,g__Amaricoccus,g__Amb.16S.1323,g__Aminicenantales,g__Ammoniibacillus,g__Ammoniphilus,g__Amphiplicatus,g__Amycolatopsis,g__Anaerobacterium,g__Anaerococcus,g__Anaerofustis,g__Anaerolinea,g__Anaerolineae,g__Anaeromyxobacter,g__Anaerosalibacter,g__Anaerosinus,g__Anaerosolibacter,g__Anaerospora,g__Anaerosporomusa,g__Anaerotruncus,g__Anaerovorax,g__Ancalomicrobium,g__Aneurinibacillus,g__Angelakisella,g__Angustibacter,g__Aphanizomenon_NIES81,g__Aquabacterium,g__Aquicella,g__Aquisphaera,g__Arboricoccus,g__Arcticibacter,g__Arenimonas,g__Armatimonadales,g__Arthrobacter,g__ASF356,g__Asticcacaulis,g__AT.s3.28,g__AT.s3.44,g__Aurantisolimonas,g__Azohydromonas,g__Azospirillum,g__Azotobacter,g__B122,g__B12.WMSP1,g__BacC.u.018,g__Bacillus,g__bacteriap25,g__Bacteriovorax,g__Bacteroides,g__Bacteroidetes_BD2.2,g__Bacteroidetes_vadinHA17,g__Bauldia,g__BBMC.4,g__BD1.7_clade,g__BD2.11_terrestrial_group,g__Bdellovibrio,g__BIyi10,g__Blastocatella,g__Blastococcus,g__Blastopirellula,g__Blautia,g__Blfdi19,g__Blvii28_wastewater.sludge_group,g__Bordetella,g__Brachybacterium,g__Bradymonadales,g__Bradyrhizobium,g__Brevibacillus,g__Brevibacterium,g__Brevundimonas,g__BRH.c20a,g__Bryobacter,g__BSV13,g__BSV26,g__BSV40,g__Burkholderia.Caballeronia.Paraburkholderia,g__Butyricicoccus,g__C0119,g__C10.SB1A,g__C1.B045,g__Caedibacter,g__Caenimonas,g__CAG.352,g__Caldicoprobacter,g__Caldilineaceae,g__Calditerricola,g__Calditerrivibrio,g__Candidatus_Abawacabacteria,g__Candidatus_Accumulibacter,g__Candidatus_Adlerbacteria,g__Candidatus_Alysiosphaera,g__Candidatus_Amesbacteria,g__Candidatus_Amoebophilus,g__Candidatus_Aquiluna,g__Candidatus_Arthromitus,g__Candidatus_Captivus,g__Candidatus_Chloroploca,g__Candidatus_Collierbacteria,g__Candidatus_Curtissbacteria,g__Candidatus_Doudnabacteria,g__Candidatus_Electronema,g__Candidatus_Entotheonella,g__Candidatus_Jidaibacter,g__Candidatus_Jorgensenbacteria,g__Candidatus_Kerfeldbacteria,g__Candidatus_Koribacter,g__Candidatus_Kuenenbacteria,g__Candidatus_Latescibacter,g__Candidatus_Levybacteria,g__Candidatus_Liptonbacteria,g__Candidatus_Megaira,g__Candidatus_Moranbacteria,g__Candidatus_Nomurabacteria,g__Candidatus_Nostocoida,g__Candidatus_Nucleicultrix,g__Candidatus_Ovatusbacter,g__Candidatus_Pacebacteria,g__Candidatus_Paenicardinium,g__Candidatus_Peregrinibacteria,g__Candidatus_Solibacter,g__Candidatus_Sulcia,g__Candidatus_Terrybacteria,g__Candidatus_Udaeobacter,g__Candidatus_Vogelbacteria,g__Candidatus_Woesebacteria,g__Candidatus_Woykebacteria,g__Candidatus_Xiphinematobacter,g__Candidatus_Zambryskibacteria,g__Carnobacterium,g__Castellaniella,g__Catellatospora,g__Catenulispora,g__Caulobacter,g__Cavicella,g__CCD24,g__CCM11a,g__Cellulomonas,g__Cellulosilyticum,g__Cellulosimicrobium,g__Cellvibrio,g__CENA533,g__CG2.30.50.142,g__CHAB.XI.27,g__Chiayiivirga,g__Chitinibacter,g__Chitinimonas,g__Chitinophaga,g__Chitinophagaceae,g__Chlamydia,g__Chlamydiaceae,g__Chloroflexus,g__Chloronema,g__Christensenellaceae_R.7_group,g__Chromobacterium,g__Chthoniobacter,g__Chthonobacter,g__Chthonomonadales,g__Chthonomonas,g__Chujaibacter,g__Citricoccus,g__Citrifermentans,g__Cloacibacterium,g__Clostridia_UCG.014,g__Clostridia_vadinBB60_group,g__Clostridium_sensu_stricto_1,g__Clostridium_sensu_stricto_10,g__Clostridium_sensu_stricto_11,g__Clostridium_sensu_stricto_12,g__Clostridium_sensu_stricto_13,g__Clostridium_sensu_stricto_18,g__Clostridium_sensu_stricto_19,g__Clostridium_sensu_stricto_3,g__Clostridium_sensu_stricto_5,g__Clostridium_sensu_stricto_8,g__Clostridium_sensu_stricto_9,g__Cnuella,g__Cohnella,g__Comamonas,g__Conexibacter,g__Confluentibacter,g__Constrictibacter,g__Corynebacterium,g__Coxiella,g__CPR2,g__Craurococcus.Caldovatus,g__Crenobacter,g__Crocinitomix,g__Crossiella,g__Cupriavidus,g__Cutibacterium,g__Cyanobacterium_PCC.10605,g__Cystobacter,g__Cytophaga,g__Dactylosporangium,g__Dadabacteriales,g__DBS1,g__Defluviicoccus,g__Defluviitaleaceae_UCG.011,g__Dehalobacter,g__Dehalobacterium,g__Dehalogenimonas,g__Deinococcus,g__Delftia,g__Desulfatiferula,g__Desulfatiglans,g__Desulfatirhabdium,g__Desulfatitalea,g__Desulfitobacterium,g__Desulfobacca,g__Desulfobulbus,g__Desulfofarcimen,g__Desulfomicrobium,g__Desulfomonile,g__Desulfonema,g__Desulfoprunum,g__Desulforhabdus,g__Desulfosporosinus,g__Desulfotomaculum,g__Desulfovirga,g__Desulfurispora,g__Desulfuromonas,g__DEV007,g__DEV008,g__Devosia,g__Dinghuibacter,g__Dokdonella,g__Dongia,g__DS.100,g__DSSF69,g__Duganella,g__Dyadobacter,g__Dysgonomonas,g__EC3,g__EcFYyy.200,g__Edaphobacter,g__Edaphobaculum,g__Eel.36e1D6,g__Effusibacillus,g__Elev.1554,g__Elev.16S.1166,g__Elizabethkingia,g__Ellin516,g__Ellin6055,g__Ellin6067,g__Emticicia,g__Endomicrobium,g__Enhydrobacter,g__Ensifer,g__Enterococcus,g__Enterorhabdus,g__Entotheonellaceae,g__env.OPS_17,g__EPR3968.O8a.Bc78,g__Erysipelothrix,g__Erythrobacter,g__Escherichia.Shigella,g__Euzebya,g__Facklamia,g__Family_XIII_UCG.001,g__Fastidiosipila,g__FCPS473,g__FCPU426,g__FCPU453,g__Fermentimonas,g__Ferruginibacter,g__Fervidicella,g__Filimonas,g__Filomicrobium,g__Fimbriiglobus,g__Fimbriimonadales,g__Fimbriimonas,g__Finegoldia,g__Fischerella_PCC.9339,g__Flaviaesturariibacter,g__Flavihumibacter,g__Flavisolibacter,g__Flavitalea,g__Flavobacteriaceae,g__Flavobacterium,g__Flexibacter,g__Flindersiella,g__Fluviicola,g__Fonticella,g__Fontimonas,g__Formivibrio,g__Frankiales,g__FukuN18_freshwater_group,g__Fusibacter,g__G12.WMSP1,g__Ga0077536,g__Gaiella,g__GAL15,g__Gallicola,g__Gammaproteobacteria,g__Gardnerella,g__Gastranaerophilales,g__Geitlerinema,g__Geminicoccus,g__Geminocystis_PCC.6308,g__Gemmata,g__Gemmataceae,g__Gemmatimonas,g__Geobacillus,g__Geobacter,g__Geodermatophilus,g__Geotalea,g__Geothermobacter,g__Geothrix,g__GIF3,g__Glutamicibacter,g__Glycomyces,g__GOUTA6,g__GOUTB8,g__Granulicella,g__Greenland.10,g__GWA2.38.13b,g__GWC2.45.44,g__GWE2.42.42,g__Hahella,g__Haliangium,g__Haliscomenobacter,g__Halobacillus,g__Halocella,g__Halomonas,g__Haloplasma,g__Halothiobacillus,g__Hamadaea,g__Heliimonas,g__Herbaspirillum,g__Herbinix,g__Herpetosiphon,g__hgcI_clade,g__HN.HF0106,g__HOC36,g__Holophaga,g__HSB_OF53.F07,g__Hydrogenedensaceae,g__Hydrogenispora,g__Hydrogenophaga,g__Hydrotalea,g__Hyphomicrobium,g__Hyphomonas,g__Hypnocyclicus,g__Iamia,g__Ideonella,g__Ignavibacterium,g__IMCC26134,g__IMCC26207,g__IMCC26256,g__Imperialibacter,g__Incertae_Sedis,g__Inquilinus,g__IS.44,g__Isosphaera,g__Izemoplasmatales,g__Janthinobacterium,g__Jatrophihabitans,g__Jeotgalibaca,g__Jeotgalicoccus,g__JG30a.KF.32,g__JG30.KF.AS9,g__JG30.KF.CM45,g__JG30.KF.CM66,g__JG36.GS.52,g__JGI_0001001.H03,g__Kaistia,g__Kazania,g__KCLunmb.38.53,g__KCM.B.112,g__KD4.96,g__KF.JG30.C25,g__KI89A_clade,g__Kineococcus,g__Kineosporia,g__Kitasatospora,g__Kosakonia,g__Kouleothrix,g__Kribbella,g__Ktedonobacter,g__Ktedonobacterales,g__Labrys,g__Laceyella,g__Lachnospiraceae_NK4A136_group,g__Lachnospiraceae_UCG.007,g__Lactobacillus,g__Lactococcus,g__Latescibacterota,g__Lautropia,g__LD29,g__Leeia,g__Leifsonia,g__Lentimicrobiaceae,g__Lentimicrobium,g__Leptolyngbya_EcFYyyy.00,g__Leptonema,g__Leptospira,g__Leptospiraceae,g__Leptospirillum,g__Leucobacter,g__LF045,g__Limibaculum,g__Limnobacter,g__Limnochorda,g__Limnochordaceae,g__Lineage_IIc,g__Litorilinea,g__LiUU.11.161,g__Longimicrobiaceae,g__Longispora,g__Longivirga,g__Luedemannella,g__Luteimonas,g__Luteitalea,g__Lutispora,g__LWQ8,g__Lysinibacillus,g__Lysobacter,g__M2PB4.65_termite_group,g__Margulisbacteria,g__Marinobacter,g__Marinoscillum,g__Marisediminicola,g__Marmoricola,g__MBA03,g__MB.A2.108,g__MBNT15,g__MD2894.B20,g__Meiothermus,g__Methylobacterium.Methylorubrum,g__Methylocaldum,g__Methyloceanibacter,g__Methylomonas,g__Methylophilus,g__Methylovorus,g__Microbispora,g__Micrococcus,g__Microcoleus_Es.Yyy1400,g__Microcoleus_PCC.7113,g__Microcoleus_SAG_1449.1a,g__Microgenomatia,g__Micromonospora,g__Micropepsis,g__Microseira_Carmichael.Alabama,g__Microtrichales,g__MidBa8,g__Minicystis,g__mle1.7,g__MM1,g__MM2,g__MND1,g__Mobilitalea,g__Modestobacter,g__Moheibacter,g__Monoglobus,g__MSB.3C8,g__MSB.4B10,g__MSBL9,g__Mucilaginibacter,g__Mumia,g__Muribaculaceae,g__MVP.15,g__MWH.CFBk5,g__MWH.Ta3,g__Myceligenerans,g__Mycobacterium,g__Myxococcus,g__Nafulsella,g__Nakamurella,g__Nannocystaceae,g__Nannocystis,g__Natranaerovirga,g__NB1.j,g__Neisseria,g__Nevskia,g__Niabella,g__Niastella,g__Nitriliruptoraceae,g__Nitrolancea,g__Nitrosomonas,g__Nitrosospira,g__Nitrospira,g__Nitrospirillum,g__Niveispirillum,g__NK4A214_group,g__NKB15,g__NLS2.31,g__Nocardioides,g__Nodosilinea_PCC.7104,g__Nostoc_PCC.7107,g__Nostoc_PCC.73102,g__Nostoc_PCC.7524,g__Novibacillus,g__Noviherbaspirillum,g__Novosphingobium,g__NRL2,g__NS9_marine_group,g__Obscuribacteraceae,g__oc32,g__Occallatibacter,g__OLB12,g__OLB13,g__OLB14,g__OLB8,g__Oligoflexales,g__Oligoflexus,g__Olivibacter,g__OM190,g__Omnitrophales,g__OPB41,g__Opitutus,g__Oxobacter,g__P2.11E,g__P9X2b3D02,g__Paenarthrobacter,g__Paenibacillus,g__Pajaroellobacter,g__Paludibaculum,g__Paludisphaera,g__Parabacteroides,g__Paraclostridium,g__Paracoccus,g__Parafilimonas,g__Parapedobacter,g__Parapusillimonas,g__Parasutterella,g__Parcubacteria,g__Parvibaculum,g__PAUC26f,g__PAUC34f,g__Pedobacter,g__Pedomicrobium,g__Pedosphaera,g__Pelagibacterium,g__Pelagibius,g__Pelosinus,g__Pelotomaculum,g__Peptococcus,g__Peptoniphilus,g__Peredibacter,g__Permianibacter,g__Persicitalea,g__Phaselicystis,g__Phenylobacterium,g__Phormidium_IAM_M.71,g__Phormidium_SAG_81.79,g__PHOS.HE36,g__Phreatobacter,g__Phycicoccus,g__Phycisphaera,g__Pir2_lineage,g__Pir3_lineage,g__Pir4_lineage,g__Pirellula,g__Piscinibacter,g__Pla1_lineage,g__Pla3_lineage,g__Planctopirus,g__Planifilum,g__Planomonospora,g__PLTA13,g__Polaromonas,g__Polycladomyces,g__Polynucleobacter,g__Porphyrobacter,g__Porticoccus,g__Prevotella,g__Prevotellaceae_Ga6A1_group,g__Propionivibrio,g__Prosthecobacter,g__Prosthecomicrobium,g__Proteiniborus,g__PS.B29,g__Pseudanabaena_NgrPSln22,g__Pseudarthrobacter,g__Pseudenhygromyxa,g__Pseudobacteroides,g__Pseudoduganella,g__Pseudoflavitalea,g__Pseudofulvimonas,g__Pseudohongiella,g__Pseudonocardia,g__Pseudonocardiaceae,g__Pseudopedobacter,g__Pseudorhodoplanes,g__Pseudoxanthomonas,g__Psychrobacillus,g__Pullulanibacillus,g__Quadrisphaera,g__Ralstonia,g__Ramlibacter,g__RB41,g__RBG.13.46.9,g__RBG.13.54.9,g__RBG.16.49.21,g__RBG.16.58.14,g__RCP2.54,g__RF39,g__Rhizobacter,g__Rhizomicrobium,g__Rhodanobacter,g__Rhodoblastus,g__Rhodococcus,g__Rhodoluna,g__Rhodopirellula,g__Rhodoplanes,g__Rhodothermaceae,g__Rhodovastum,g__Rickettsia,g__Rikenellaceae_RC9_gut_group,g__Rokubacteriales,g__Romboutsia,g__Roseateles,g__Roseimarinus,g__Roseimaritima,g__Roseimicrobium,g__Roseisolibacter,g__Roseomonas,g__RS25G,g__Rubritaleaceae,g__Rubrobacter,g__Rufibacter,g__Ruminiclostridium,g__Ruminococcaceae,g__Ruminococcus,g__Ruminofilibacter,g__Rummeliibacillus,g__Rurimicrobium,g__S0134_terrestrial_group,g__S085,g__S.70,g__Saccharimonadales,g__Saccharopolyspora,g__Saccharothrix,g__Salinarimonas,g__Salinimicrobium,g__Salinispira,g__Salinispora,g__Sandaracinobacter,g__Sandarakinorhabdus,g__SAR202_clade,g__SB.5,g__SBR1031,g__SCGC_AAA164.E04,g__SC.I.84,g__Sedimentibacter,g__Sediminibacterium,g__Segetibacter,g__Serratia,g__SH3.11,g__Sh765B.TzT.35,g__SHA.26,g__Shewanella,g__Shimazuella,g__Shinella,g__SH.PL14,g__Sideroxydans,g__Silvanigrella,g__Singulisphaera,g__Sinomonas,g__Siphonobacter,g__SJA.15,g__SJA.28,g__Skermanella,g__SM1A02,g__SM1B06,g__SM2D12,g__Smithella,g__Solibacillus,g__Solirubrobacter,g__Solirubrobacteraceae,g__Solitalea,g__Sorangium,g__Sphaerisporangium,g__Sphaerobacter,g__Sphingoaurantiacus,g__Sphingobacteriaceae,g__Sphingobacterium,g__Sphingobium,g__Sphingomonas,g__Spirochaeta,g__Spirosoma,g__Sporacetigenium,g__Sporichthya,g__Sporichthyaceae,g__Sporobacter,g__Sporomusa,g__Sporosarcina,g__SRB2,g__SR.FBR.L83,g__Staphylococcus,g__Stella,g__Stenotrophobacter,g__Steroidobacter,g__Streptococcus,g__Streptomyces,g__Streptosporangium,g__Subdoligranulum,g__Subgroup_10,g__Subgroup_11,g__Subgroup_12,g__Subgroup_13,g__Subgroup_17,g__Subgroup_18,g__Subgroup_2,g__Subgroup_21,g__Subgroup_22,g__Subgroup_23,g__Subgroup_25,g__Subgroup_5,g__Subgroup_7,g__Sulfuricella,g__Sulfuricurvum,g__Sulfurifustis,g__Sulfuritalea,g__Sumerlaea,g__Sva0081_sediment_group,g__Sva0485,g__SWB02,g__Symbiobacterium,g__Symphothece_PCC.7002,g__Synechococcus_IR11,g__Syntrophobacter,g__Syntrophomonas,g__Syntrophorhabdus,g__Syntrophus,g__SZB85,g__TA06,g__Tabrizicola,g__Taibaiella,g__TC1,g__Tellurimicrobium,g__Tepidimicrobium,g__Tepidisphaera,g__Tepidisphaeraceae,g__Tepidisphaerales,g__Terrabacter,g__Terriglobus,g__Terrimicrobium,g__Terrimonas,g__Terrisporobacter,g__TG3,g__Thauera,g__Thermaerobacter,g__Thermincola,g__Thermoactinomyces,g__Thermoanaerobaculum,g__Thermobacillus,g__Thermobispora,g__Thermocatellispora,g__Thermocrinis,g__Thermomonas,g__Thermosporothrix,g__Thioalkalispira.Sulfurivermis,g__Thiogranum,g__Tissierella,g__TK10,g__TM7,g__TM7a,g__Tolumonas,g__Tolypothrix,g__TRA3.20,g__Treponema,g__Trichloromonas,g__Truepera,g__Tuberibacillus,g__Tumebacillus,g__Tundrisphaera,g__Turicibacter,g__Tuwongella,g__TX1A.33,g__Tyzzerella,g__UA11,g__UBA12411,g__UCG.005,g__UCG.009,g__UCG.010,g__UCG.012,g__Uliginosibacterium,g__Umezawaea,g__uncultured,g__uncultured.1,g__uncultured.2,g__uncultured.3,g__uncultured.4,g__uncultured.5,g__uncultured.6,g__uncultured.8,g__uncultured.9,g__uncultured.10,g__uncultured.11,g__uncultured.12,g__uncultured.14,g__uncultured.15,g__uncultured.16,g__uncultured.18,g__uncultured.19,g__uncultured.20,g__uncultured.21,g__uncultured.22,g__uncultured.23,g__uncultured.24,g__uncultured.26,g__uncultured.27,g__uncultured.28,g__uncultured.29,g__uncultured.30,g__uncultured.32,g__uncultured.33,g__uncultured.34,g__uncultured.35,g__uncultured.36,g__uncultured.37,g__uncultured.38,g__uncultured.39,g__uncultured.40,g__uncultured.41,g__uncultured.42,g__uncultured.43,g__uncultured.44,g__uncultured.45,g__uncultured.46,g__uncultured.47,g__uncultured.48,g__uncultured.49,g__uncultured.50,g__uncultured.51,g__uncultured.53,g__uncultured.54,g__uncultured.55,g__uncultured.56,g__uncultured.57,g__uncultured.58,g__uncultured.59,g__uncultured.60,g__uncultured.61,g__uncultured.62,g__uncultured.64,g__uncultured.66,g__uncultured.67,g__uncultured.68,g__uncultured.69,g__uncultured.73,g__uncultured.74,g__uncultured.75,g__uncultured.76,g__uncultured.77,g__uncultured.78,g__uncultured.79,g__uncultured.80,g__uncultured.81,g__uncultured.82,g__uncultured.84,g__uncultured.87,g__uncultured.89,g__uncultured.90,g__uncultured.91,g__uncultured.93,g__uncultured.95,g__uncultured.96,g__uncultured.98,g__uncultured.99,g__uncultured.100,g__uncultured.101,g__uncultured.103,g__uncultured.104,g__uncultured.105,g__uncultured.106,g__uncultured.107,g__uncultured.108,g__uncultured.109,g__uncultured.110,g__uncultured.111,g__uncultured.113,g__uncultured.115,g__uncultured.116,g__uncultured.118,g__uncultured.119,g__uncultured.120,g__uncultured.121,g__uncultured.122,g__uncultured.124,g__uncultured.125,g__uncultured.127,g__uncultured.128,g__uncultured.129,g__uncultured.130,g__uncultured.131,g__uncultured.134,g__Unknown_Family,g__Unknown_Family.1,g__Urania.1B.19_marine_sediment_group,g__URHD0088,g__UTCFX1,g__vadinBA26,g__Vampirovibrionales,g__Variovorax,g__Verrucomicrobium,g__VHS.B3.70,g__Vicinamibacter,g__Vicinamibacteraceae,g__Virgibacillus,g__Vitellibacter,g__WCHB1.32,g__WCHB1.41,g__WD2101_soil_group,g__Woeseia,g__WOR.1,g__WPS.2,g__WS2,g__WS4,g__WWE3,g__WWH38,g__WX65,g__Xanthobacter,g__Xanthomonas,g__YC.ZSS.LKJ147,g__Zavarzinella,g__Zixibacteria,g__Zoogloea
g__.Desulfobacterium._catecholicum_group,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.583194482,0,0,0,0,0,0.677111312,0,0,0.728036151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.605404394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.51797788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.79449674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852189123,0.674614962,0,0,0,0,0,0,0,0,0.653813935,0,0,0,0,0.612962038,0,0,0,0.787100944,0,0,0.523651708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.517566586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.694351033,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852189123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84039165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.578269715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5046394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.631608206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.957338581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.557373585,0,0.791628676,0,0,0.682671796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.670371271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.852071829,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.742271699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.910970191,0,0.636687789,0,0,0,0.514450454,0,0,0,0.852437562,0,0,0.735125581,0.852312151,0,0,0.786978093,0.799021759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543115726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
