pathway	description	SRR2080460	SRR2080463	SRR2080465	SRR2080471	SRR2080473	SRR2080480	SRR2080491	SRR2080496	SRR2080500	SRR2080520	SRR2080527	SRR2080535	SRR2080540	SRR2080558	SRR2080564	SRR2080571	SRR2080577	SRR2080586	SRR2080596	SRR2080606	SRR2080612	SRR2080615	SRR2080616	SRR2080617	SRR5420815	SRR5420816	SRR5420817	SRR5420818	SRR5420819	SRR5420820	SRR5420821	SRR5420822	SRR5420823	SRR5420824	SRR5420825	SRR5420826	SRR5420827	SRR5420828	SRR5420829	SRR5420830	SRR5420831	SRR5420832	SRR5420833	SRR5420834	SRR5420835	SRR5420836	SRR5420837	SRR5420838	SRR5420839	SRR5420840	SRR5420841	SRR5420843	SRR5420844	SRR5420845	SRR5420846	SRR5420847	SRR5420848	SRR5420849	SRR5420850	SRR5420851	SRR5420852	SRR5420853	SRR5420854	SRR5420855	SRR5420856	SRR5420857	SRR5420858	SRR5420859	SRR5420860	SRR5420861	SRR5420862	SRR5420863	SRR5420864	SRR5420865	SRR5420866	SRR5420867	SRR5420868	SRR5420869	SRR5420870	SRR5420871	SRR5420872	SRR5420873	SRR5420874	SRR5420875	SRR5420876	SRR5420877	SRR5420878	SRR5420879	SRR5420880	SRR5420881	SRR5420882	SRR5420883	SRR5420884	SRR5420885	SRR5420886	SRR5420887	SRR5420888	SRR5420889	SRR5420890	SRR5420891	SRR5420892	SRR5420893	SRR5420894	SRR5420895	SRR5420896	SRR5420897	SRR5420898	SRR5420899	SRR5420900	SRR5420901	SRR5420902	SRR5420903	SRR5420904	SRR5420905	SRR5420906	SRR5420907	SRR5420908	SRR5420909	SRR5420910	SRR5420911	SRR5420912	SRR5420913	SRR5420914	SRR5420915	SRR5420916	SRR5420917	SRR5420918	SRR5420919	SRR5420920	SRR5420921	SRR5420922	SRR5420923	SRR5420924	SRR5420925	SRR5420926	SRR5420927	SRR5420928	SRR5420929	SRR5420930	SRR5420931	SRR5420932	SRR5420933	SRR5420934	SRR5420935	SRR5420936	SRR5420937	SRR5420938	SRR5420939	SRR5420940	SRR5420941	SRR5420942	SRR5420943	SRR5420944	SRR5420945	SRR5420946	SRR5420947	SRR5420948	SRR5420949	SRR5420950	SRR5420951	SRR5420952	SRR5420953	SRR5420954	SRR5420955	SRR5420956	SRR5420957	SRR5420958	SRR5420959	SRR5420960	SRR5420961	SRR5420962	SRR5420963	SRR5420964	SRR5649780.fastq	SRR5649781.fastq	SRR5649782.fastq	SRR5649783.fastq	SRR5649784.fastq	SRR5649785.fastq	SRR5649786.fastq	SRR5649787.fastq	SRR5649788.fastq	SRR5649789.fastq	SRR5649790.fastq	SRR5649791.fastq	SRR5649792.fastq	SRR5649793.fastq	SRR5649794.fastq	SRR5649795.fastq	SRR5649796.fastq	SRR5649797.fastq	SRR5649798.fastq	SRR5649799.fastq	SRR5649800.fastq	SRR5649801.fastq	SRR5649802.fastq	SRR5649803.fastq	SRR5649804.fastq	SRR5649805.fastq	SRR5649806.fastq	SRR5649807.fastq	SRR5649808.fastq	SRR5649809.fastq	SRR5649810.fastq	SRR5649811.fastq	SRR5649812.fastq	SRR5649813.fastq	SRR5649814.fastq	SRR5649815.fastq	SRR5649816.fastq	SRR5649817.fastq	SRR5649818.fastq	SRR5649819.fastq	SRR6248802	SRR6248803	SRR6248804	SRR6248805	SRR6248806	SRR6248807	SRR6248808	SRR6248809	SRR6248810	SRR6248811	SRR6248812	SRR6248813	SRR6248814	SRR6248815	SRR6248816	SRR6248817	SRR6248818	SRR6248819	SRR6248820	SRR6248821	SRR6248822	SRR6248823	SRR6248824	SRR6248825	SRR6248826	SRR6248827	SRR6248828	SRR6248829	SRR6248830	SRR6248831	SRR6248832	SRR6248833	SRR6248834	SRR6248835	SRR6248836	SRR6248837	SRR6248838	SRR6248839	SRR6248840	SRR6659069	SRR6659070	SRR6659071	SRR6659072	SRR6659073	SRR6659074	SRR6659075	SRR6659076	SRR6659078	SRR6659079	SRR6659080	SRR6659081	SRR6659082	SRR6659083	SRR6659084	SRR6659085	SRR6659086	SRR6659087	SRR6659088	SRR6659089	SRR6659090	SRR6659091	SRR6659092	SRR6659093	SRR6659094	SRR6659095	SRR6659096	SRR6659097	SRR6659098	SRR6659099	SRR6659101	SRR6659103	SRR6659104	SRR6659105	SRR6659106	SRR6659108	SRR6659110	SRR6659111	SRR6659112	SRR6659113	SRR6659114	SRR6659115	SRR6659116	SRR6659117	SRR6659118	SRR6659119	SRR6659120	SRR6659121	SRR6659122	SRR6659123	SRR6659124	SRR6659125	SRR6659127	SRR6659128	SRR6659129	SRR6659130	SRR6952789.fastq	SRR6952812.fastq	SRR6952813.fastq	SRR6952874.fastq	SRR6952875.fastq	SRR6952885.fastq	SRR6952886.fastq	SRR6952887.fastq	SRR6952888.fastq	SRR6952889.fastq	SRR6952890.fastq	SRR6952891.fastq	SRR6952892.fastq	SRR6952893.fastq	SRR6952894.fastq	SRR6952899.fastq	SRR6952900.fastq	SRR6952901.fastq	SRR6952902.fastq	SRR6952903.fastq	SRR6952904.fastq	SRR6952905.fastq	SRR6952906.fastq	SRR6952907.fastq	SRR6952908.fastq	SRR6952925.fastq	SRR6952963.fastq	SRR6952964.fastq	SRR6952965.fastq	SRR6952967.fastq	SRR6952968.fastq	SRR6952969.fastq	SRR6952972.fastq	SRR6952978.fastq	SRR6952998.fastq	SRR6952999.fastq	SRR6953000.fastq	SRR6953001.fastq	SRR6953002.fastq	SRR6953003.fastq	SRR6953006.fastq	SRR6953007.fastq	SRR6953008.fastq	SRR6953009.fastq	SRR6953010.fastq	SRR6953011.fastq	SRR6953012.fastq	SRR6953013.fastq	SRR6953014.fastq	SRR6953015.fastq	SRR6953195.fastq	SRR6953196.fastq	SRR6953199.fastq	SRR6953200.fastq	SRR6953201.fastq	SRR6953202.fastq	SRR6953203.fastq	SRR6953204.fastq	SRR6953205.fastq	SRR6953206.fastq	SRR6853551	SRR6853552	SRR6853553	SRR6853554	SRR6853555	SRR6853556	SRR6853557	SRR6853558	SRR6853559	SRR6853560	SRR6853561	SRR6853562	SRR6853563	SRR6853564	SRR6853565	SRR6853566	SRR6853567	SRR6853568	SRR6853569	SRR6853570	SRR6853571	SRR6853572	SRR6853573	SRR6853574	SRR6853575	SRR6853576	SRR6853577	SRR6853578	SRR6853579	SRR6853580	SRR6853581	SRR6853582	SRR6853583	SRR6853584	SRR6853585	SRR6853586	SRR6853587	SRR6853588	SRR6853589	SRR6853590	SRR6853591	SRR6853592	SRR6853593	SRR6853594	SRR6853595	SRR6853596	SRR6853597	SRR6853598	SRR6853599	SRR6853600	SRR6853601	SRR6853602	SRR6853603	SRR6853604	SRR6853605	SRR6853606	SRR6853607	SRR6853608	SRR6853609	SRR6853610	SRR7704069	SRR7704070	SRR7704071	SRR7704072	SRR7704073	SRR7704074	SRR7704075	SRR7704078	SRR7704080	SRR7704081	SRR7704082	SRR7704083	SRR7704085	SRR7704087	SRR7704088	SRR7704091	SRR7704093	SRR7704095	SRR7704098	SRR7704099	SRR7704102	SRR7704104	SRR7704106	SRR7704107	SRR7704108	SRR7704109	SRR7704111	SRR7704112	SRR7704115	SRR7704116	SRR7704117	SRR7704118	SRR7704120	SRR7704121	SRR8116678	SRR8116679	SRR8116680	SRR8116684	SRR8116685	SRR8116686	SRR10606911	SRR10606912	SRR10606913	SRR10606914	SRR10606915	SRR10606920	SRR10606921	SRR10606922	SRR10606925	SRR10606926	SRR10606927	SRR10606928	SRR10606929	SRR10606930	SRR10606931	SRR10606932	SRR10606933	SRR10606934	SRR10606935	SRR10606936	SRR10606937	SRR10606938	SRR10606939	SRR10606940	SRR10606941	SRR10606942	SRR10606943	SRR10606944	SRR10606945	SRR10606946	SRR10606947	SRR10606948	SRR10606949	SRR10606950	SRR10606951	SRR10606952	SRR10606953	SRR10606954	SRR10606955	SRR10606956	SRR10606957	SRR10606958	SRR10606959	SRR10606960	SRR10606961	SRR10606962	SRR10606963	SRR10606964	SRR10606965	SRR10606966	SRR10606967	SRR10606968	SRR10606969	SRR10606970	SRR10606971	SRR10606972	SRR10606973	SRR10606974	SRR10606975	SRR10606976	SRR11638023	SRR11638024	SRR11638026	SRR11638027	SRR11638028	SRR11638029	SRR11638030	SRR11638032	SRR11638033	SRR11638034	SRR13222698	SRR13222699	SRR13222700	SRR13222701	SRR13222702	SRR13222703	SRR13222704	SRR13222705	SRR13222706	SRR13222707	SRR13222708	SRR13222732	SRR13222733	SRR13222734	SRR13222735	SRR13360431	SRR13360433	SRR13360435	SRR13360436	SRR13360437	SRR13360438	SRR13360439	SRR13360440	SRR13360441	SRR13360442	SRR13360443	SRR13360444	SRR13360445	SRR13360446	SRR13360447	SRR13360448	SRR13360449	SRR13360450	SRR13360451	SRR13360452	SRR13360453	SRR13360455	SRR13360456	SRR13360457	SRR13360458	SRR13360459	SRR13360460	SRR6221953	SRR6221954	SRR6221955	SRR6221956	SRR6221957	SRR6221958	SRR6221959	SRR6221960	SRR6221961	SRR6221962	SRR6221963	SRR6221964	SRR6221965	SRR6221966	SRR6221967	SRR6221968	SRR6221969	SRR6221970	SRR6221971	SRR6221972	SRR6221973	SRR6221975	SRR6221976	SRR6221977	SRR6221978	SRR6221979	SRR6221980	SRR6221981	SRR6221982	SRR6221983	SRR6221984	SRR6221985	SRR6221986	SRR6221987	SRR6221988	SRR6221989	SRR6221990	SRR6221991	SRR6221992	SRR6221993	SRR6221994	SRR6221995	SRR6221996	SRR6221997	SRR6221998	SRR6221999	SRR6222000	SRR6222001	SRR6222002	SRR6222003	SRR6222004	SRR6222005	SRR6222006	SRR6222007	SRR8039552	SRR8039554	SRR8039599	SRR8039607	SRR8039631	SRR8039638	SRR8039639	SRR11355175	SRR11355176	SRR11355177	SRR11355178	SRR11355179	SRR11355180	SRR11355181	SRR11355182	SRR11355183	SRR11355184	SRR11355185	SRR11355186	SRR11355187	SRR11355188	SRR11355189	SRR11355190	SRR11355191	SRR11355192	SRR11355193	SRR11355194	SRR11355195	SRR11355196	SRR11355197	SRR11355198	SRR11355199	SRR11355200	SRR11355201	SRR11355202	SRR11355203	SRR11355204	SRR11355205	SRR11355206	SRR11355207	SRR11355208	SRR11355209	SRR11355210	SRR11355211	SRR11355212	SRR11355213	SRR11355214	SRR11355215	SRR11355216	SRR11355217	SRR11355218	SRR11355219	SRR11355220	SRR11355221	SRR11355222	SRR11355223	SRR11355224	SRR11355225	SRR11355226	SRR11355227	SRR11355228	SRR11355229	SRR11355230	SRR11355231	SRR11355232	SRR11355233	SRR11355234	SRR11355235	SRR11355236	SRR11355237	SRR11355238	SRR11355239	SRR11355240	SRR11355241	SRR11355242	SRR11355243	SRR11355244	SRR11355245	SRR11355246	SRR11355247	SRR11355248	SRR11355249	SRR11355250	SRR11355251	SRR11355252	SRR11355253	SRR11355254	SRR11355255	SRR11355256	SRR11355257	SRR11355258	SRR11355259	SRR11355260	SRR11355261	SRR11355262	SRR11355263	SRR11355264	SRR11355265	SRR11355266	SRR11355267	SRR11355268	SRR11355269	SRR11355270	SRR11355271	SRR11355272	SRR11355273	SRR11355274	SRR11355275	SRR11355276	SRR11355277	SRR11355278	SRR11355279	SRR11355280	SRR11355281	SRR11355282	SRR11355283	SRR11355284	SRR11355285	SRR11355286	SRR11355287	SRR11355288	SRR11355289	SRR11355290	SRR11355291	SRR11355292	SRR11355293	SRR11355294
1CMET2-PWY	N10-formyl-tetrahydrofolate biosynthesis	505.3644	466.3468	1326.2239	1515.8889	883.0154	689.2703	984.8879	2003.2315	932.7718	2288.3942	668.9960000000001	2184.2536	1655.8223	1261.1522	2817.4547	1445.1802	2025.6905	1355.1845	2698.0971	1355.5895	1819.7909	1946.6111	920.3656	557.123	812.5762	1089.7730000000001	672.1294	94.8156	277.9233	751.3328	1092.2719	595.3764	1858.879	720.0621	519.6215	664.6002	663.0218	765.4449	690.4511	602.0041	660.2768	1252.3873	631.5847	590.9780000000001	545.1567	762.1967	861.1274	755.9691	700.1132	550.6594	972.5428	675.8899	630.0148	781.4913	837.922	810.2121	629.4528	1004.4769	1138.1185	1660.5439999999999	798.9444	39.7715	891.0413	824.3735	468.5507	1069.0437	1899.3165	932.4778	1368.5749	1090.1569	439.5544	1066.4072	848.2585	465.3931	593.1909	688.9208	445.9454	1283.9983	201.9308	2600.2138	792.2097	425.7406	764.7059	689.6518	1249.0361	1308.1018	782.0745	1202.6238	1122.1659	1417.9241	636.1116	621.1374	925.1401	487.5077	696.5592	862.7339	2380.8568	504.5746	601.9651	1295.4487	313.8972	941.3128	936.6433	413.2128	864.8509	869.1076	1339.124	1166.5452	1431.0719	716.6717	952.3862	254.27599999999998	493.6943	456.4245	648.3678	833.8738	1484.2444	1335.533	805.4652	1566.8394	810.1016	499.0885	404.1074	310.8672	799.0522	455.1453	319.2902	462.1631	1857.0315	1227.6317	734.5938	314.8463	558.2206	765.9923	1515.6599	1366.7864	705.643	434.5765	589.2669999999999	2498.0546	1714.7557	1060.1551	2121.7898	2325.8397	366.9012	215.7828	808.6492	775.8092	1454.1624	802.8622	1200.559	1830.0826	1307.8829	437.9401	458.274	796.174	751.3606	575.4728	677.9991	957.6659	581.0009	525.6618	645.5446	801.2191	1178.7224	2373.0369	1597.6105	928.3184	1657.3064	492.8282	406.2478	1238.3886	888.0331	2108.1754	1315.9782	9573.6957	7595.3242	12739.912	9036.9068	8151.460999999999	1351.4627	2896.5788	11460.9436	10033.7145	516.3105	13398.0277	757.6165	1491.1428	1925.7559	11144.64	6108.7371	9924.7547	1305.8366	6729.1276	13055.3901	962.7760000000001	1012.9742	7735.3621	11049.6871	1350.6071	1185.0253	8449.2738	11277.3875	1612.3406	1876.339	7416.8816	1664.2253	2317.9543	6840.4129	1424.6921	1498.9812	8071.9503	2200.6261	3005.5445	1554.1541	3662.5448	2508.7094	8145.7099	1978.8748	3949.4790000000003	3301.5555	3704.3742	3676.4782	5108.3836	3404.9203	1990.6595	3136.4578	3955.2571	2286.1592	2460.7145	2444.4212	3828.6646	3402.9239	3185.2959	9147.1149	5089.2207	2696.0674	1945.9626	2181.9733	2652.6584	3947.6438	2790.4616	3334.7712	1700.6479	2358.4495	2093.7178	3191.2553	3986.5322	2294.2356	1252.3273	1934.1823	3044.278	60.5633	81.0816	108.3349	86.0279	111.9838	77.2368	2525.0526	5457.8462	346.5111	441.0085	595.173	660.9234	574.6848	651.4492	448.7984	500.7721	641.7425	839.7673	183.3107	465.9681	825.2115	74.5139	664.5948	403.1625	439.5715	539.7051	481.9704	412.5316	450.5149	339.2332	0.0	269.762	541.3480000000001	726.1659	151.352	0.0	13949.3018	40.0695	362.7319	165.7587	14.1667	421.7116	353.5378	391.289	816.4836	533.7815	420.4338	786.9541	757.0142	455.7802	514.7745	35.8401	1923.3726	277.5559	488.3492	123.6494	2052.876	1289.7961	2828.487	1331.9407	1137.9344	1334.951	1357.0318	957.1282	1365.6379	1218.9031	1690.5184	1852.6385	3726.0397	1563.7767	2307.8824	1333.6814	1341.6002	791.5583	1712.5973	1325.0933	4736.477	1417.8055	1937.7053	1571.1661	1342.3194	2256.4781	1376.7416	1428.3782	1170.5241	2531.0979	3221.4615	974.8479	3110.4876	1431.2313	1595.9034	1632.8992	968.7572	1982.7445	4160.5013	1514.8674	4004.0733	1218.8618	1783.4384	1609.5093	1239.9625	2762.9635	1856.925	1488.1394	973.4076	1577.6597	1943.0554	1437.1099	1789.4363	1556.7184	1969.3162	980.5663	1879.8726	1322.2018	1407.0635	1603.0418	4706.2928	4720.1825	4787.8748	5267.948	5303.5162	4147.0161	3248.4151	4253.9424	4959.8579	4292.8302	3210.5129	3646.9993	3935.9598	5229.8049	4454.17	4163.4514	4914.7891	6376.852	3770.887	5265.9641	5880.3025	4472.1345	4324.2951	4717.7237	4480.1454	4211.6012	2276.5687	3350.433	3205.5733	4474.513	4125.1009	2830.3645	4476.2201	4603.3793	5227.0596	4503.4216	3911.256	5857.4655	6007.1586	4881.4322	2558.1539	3060.6090000000004	1912.2948	2284.9871	1900.3935	2966.9345	2294.5013	2059.7635	4091.2628	3180.4775	3274.9852	3163.7662	4588.3952	2974.1055	1961.8778	2455.3315	3254.8757	2265.3486	3530.6094	2849.8745	0.0	14.0	91.9107	4.0	12.4406	0.0	40.1989	23.0	34.6678	1.0	8.5217	8.0	3.0	2.0	5.0	0.0	0.0	14.0722	88.1052	118.5637	9.0	2.0	0.0	2.0	135.7918	19.0	0.0	125.8776	4.3077	11.0	24.2667	15.8744	49.0	200.2354	18.75	26.5939	31.829	10.9701	11.7544	0.0	588.4877	786.0974	1539.7764	169.5409	289.6523	1245.305	10.0	43.0792	1787.6616	2615.8225	2005.4516	3136.845	2315.2181	2778.9284	2167.482	1902.1570000000002	2242.924	583.5055	336.8089	824.7230000000001	848.3395	935.5948	2135.8012	848.926	750.6648	1964.5198	2050.6397	1681.589	2485.2147	2340.3978	2890.4201	2388.7668	2650.8613	2172.4617	420.4956	612.2504	1454.719	624.3104	582.7414	1205.8518	1396.8462	1229.8902	1204.2286	1330.7887	2061.4853	2735.9422	3214.7934	1935.3299	2382.1211	2260.4984	3373.653	2638.1498	528.5865	642.0861	668.7961	898.5032	841.0160000000001	685.1287	2595.2270000000003	2152.5603	274.9602	50.994	121.6852	43.9782	82.8153	112.8839	39.477	79.465	268.3069	209.3418	465.9131	196.0	58.1538	163.0	271.0853	770.8026	408.7621	324.0	711.5114	534.3024	317.1342	90.8304	98.8625	108.2394	58.8275	0.0	0.0	0.0	0.0	0.0	3.9937	0.0	3.5963	0.0	0.0	0.0	0.0	0.0	0.0	17.0796	0.0	6.1335	6.0675	0.0	4.099	0.0	3.0	0.0	0.0	0.0	0.0	0.0	4000.2194	3147.0136	4390.1151	3554.8686	5117.9103	5251.316999999999	6458.8471	6535.6729	5089.1495	4838.2539	6675.8667	4356.347	4449.7806	5362.2982	4170.4809	7671.9274	7094.4467	6243.5976	5386.8437	4836.7447	3118.2113	4462.031	6920.5178	2981.6206	4688.9928	4818.0111	3627.1389	4621.5529	6219.6528	5463.2119999999995	6037.7433	5877.8363	6147.9997	4173.8714	78.4677	115.7086	4765.8233	4845.0012	4446.5948	4653.5473	4862.7184	5096.1525	144.8932	166.7149	4547.5534	2860.5007	4365.504	5896.783	94.5152	58.9829	309.1723	142.6032	6229.1715	5424.9304	0.0	3.8182	2.0	59.5716	0.99	0.0	4.0	2007.65	1842.4401	853.2244	1281.4311	1192.2388	2332.9570000000003	842.8398	1265.9107	790.6095	967.6461	898.8417	1150.6392	1687.2849	1751.6689	1574.846	2142.2568	1341.691	1793.66	2057.4727	1097.5601	1040.1683	2808.8422	508.3548	793.4783	1050.5341	1102.0264	1605.1624	1084.5183	2205.0954	1445.0661	1001.1597	2087.0519	3560.8212	1372.5452	1229.6797	899.3184	1344.6689999999999	3754.522	996.9188	2417.6168	1125.0418	883.3509	1398.8110000000001	972.6188	1172.5453	2481.2474	1418.7618	1182.7301	1619.7345	1176.2247	1183.83	1494.7497	1746.7153	1765.7308	946.0385	737.675	1213.2106	771.9164	891.8906	1285.0151	1026.9605	891.2972	1118.8595	813.4421	3935.6914	750.6696	841.9013	684.7885	883.6211	1148.5759	1070.4025	1531.7489	753.2922	1225.7354	1328.2359	3475.2911	1091.747	1645.6303	981.5678	857.2917	872.0260000000001	1140.3266	1469.1877	2475.7589	1265.7384	1385.1839	1099.3014	1011.7572	1665.2024	1190.4878	911.0534	687.549	1343.6614	758.8692	622.1344	1523.0184	1558.0075	2568.1553	1632.3071	2759.7619	1623.0627	880.9539	2124.7855	2049.9571	1042.5205	1296.4941	867.9023	1745.1253	638.9799	1622.7332	2142.1324	2130.5191	1333.1232	2931.2638	3200.1841	1138.0665	846.5494	2738.9216	1039.07	856.0752
3-HYDROXYPHENYLACETATE-DEGRADATION-PWY	4-hydroxyphenylacetate degradation	9.4375	0.0	15.2857	29.5202	20.0644	14.8195	23.1884	41.8328	15.884	37.4521	14.5656	25.2946	26.9863	27.184	43.6957	20.4581	29.8944	23.7613	71.7221	23.1012	28.326999999999998	28.648000000000003	22.4997	12.9737	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.6749	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0073	0.0	0.0	0.0	0.0	9.199	0.0	0.0	0.0	0.0	33.1028	0.0	0.0	0.0	0.0	0.0	0.0	15.0147	0.0	0.0	0.0	0.0	7.6796	24.0762	0.0	0.0	0.0	0.0	0.0	28.7691	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.2158	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.6839	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.3676	0.0	0.0	0.0	0.0	14.822000000000001	0.0	0.0	55.6734	0.0	0.0	0.0	0.0	0.0	0.0	10.575999999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.877	0.0	0.0	0.0	0.0	0.0	52.4829	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.5696	0.0	0.0	0.0	0.0	13.687000000000001	0.0	73.9681	0.0	0.0	0.0	14.6685	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	24.7339	9.5022	13.2745	0.0	29.4821	10.9138	13.9461	8.8528	10.0704	0.0	0.0	11.6976	15.4848	0.0	0.0	13.821	0.0	0.0	11.3022	0.0	12.0886	0.0	0.0	16.5587	22.5859	17.5998	17.6853	0.0	7.4737	0.0	24.2289	19.9207	0.0	0.0	0.0	13.370999999999999	22.5879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1190.0686	618.383	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1019.3028	2353.4231	0.0	0.0	0.0	733.4836	0.0	0.0	0.0	2891.6295	847.7426	0.0	1013.4845	0.0	0.0	0.0	545.2707	0.0	890.6793	2237.6635	373.88699999999994	2268.7194	0.0	0.0	0.0	0.0	0.0	3001.4642	573.3971	2946.857	0.0	0.0	0.0	0.0	2071.4755	0.0	860.6210000000001	0.0	673.5461	748.8484	843.4787	875.4063	896.5849	0.0	0.0	798.1119	0.0	634.0306	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.2232	0.0	0.0	0.0	12.259	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	47.4105	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.9903	3.0269999999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.0038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.4330000000000003	4.2364	4.2054	3.5571	3.1057	0.0	4.6532	39.1364	2.6561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.1489	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	84.8355	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
